source,source_type,survey,case,DRIPreV3,DRIPostV3,provider,model
o1,llm,biobanking_mayo_ubc,UBC Bio,0.18082359705587425,0.19508732370918513,openai,o1
o1,llm,biobanking_wa,WA Citizens,-0.09147876920287767,0.24361701988470136,openai,o1
o1,llm,biobanking_wa,WA Stakeholder,0.21920583341914046,0.050927007609026076,openai,o1
o1,llm,ccps,CCPS ACT Deliberative,-0.30258265442672283,-0.35199246833071435,openai,o1
o1,llm,ds_aargau,Aargau,0.10128876110721285,-0.12592412824649363,openai,o1
o1,llm,ds_bellinzona,Bellinzona,0.3099717203790371,0.44697842937302285,openai,o1
o1,llm,energy_futures,CSIRO NSW,0.14339047703366004,0.10026347751168856,openai,o1
o1,llm,energy_futures,CSIRO WA,0.21632396262321074,0.13547464668657422,openai,o1
o1,llm,fnqcj,FNQCJ,0.3870796869843336,0.22601368643549508,openai,o1
o1,llm,forestera,Forest Lay Citizen,0.6548180444830483,0.19442408855694532,openai,o1
o1,llm,forestera,Forest Stakeholder,0.5378942250964827,0.22600331649962196,openai,o1
o1,llm,fremantle,Fremantle,0.0916720570967442,0.16276853375603662,openai,o1
o1,llm,swiss_health,CA,0.31419157337059755,0.1007788639772165,openai,o1
o1,llm,uppsala_speaks,Activate,-0.12185495055727014,0.13945811138202552,openai,o1
o1,llm,uppsala_speaks,Standard,0.005740038211983656,0.12469721020565247,openai,o1
o1,llm,valsamoggia,Valsamoggia,0.17945894518644878,0.07911464933192865,openai,o1
o1,llm,zh_uster,USTER,0.43741202241724064,0.12227173105635884,openai,o1
o1,llm,zh_winterthur,Winterthur,0.3293041058205084,0.07463194014043242,openai,o1
o1,llm,zukunft,Zukunft,0.3327868502222999,0.08358364040302813,openai,o1
o3-mini,llm,acp,Citizen Parliamentarian,0.10409099763449903,0.0686406872399508,openai,o3-mini
o3-mini,llm,auscj,HGE Deliberative Group,-0.5312168725327362,-0.34837846482996726,openai,o3-mini
o3-mini,llm,bep,BEP,0.4958063263783701,0.39345208601958964,openai,o3-mini
o3-mini,llm,biobanking_mayo_ubc,Mayo,0.5118831274596412,0.21324104815637165,openai,o3-mini
o3-mini,llm,biobanking_mayo_ubc,UBC Bio,0.4123609442452123,0.025065163721366114,openai,o3-mini
o3-mini,llm,biobanking_wa,WA Citizens,0.41765486586970857,0.4961254547144706,openai,o3-mini
o3-mini,llm,biobanking_wa,WA Stakeholder,0.4494543928581909,0.2754054683403682,openai,o3-mini
o3-mini,llm,ccps,CCPS ACT Deliberative,0.6926656030872347,0.5214238152482973,openai,o3-mini
o3-mini,llm,ds_aargau,Aargau,0.12602375310093783,0.2588481997450058,openai,o3-mini
o3-mini,llm,ds_bellinzona,Bellinzona,0.28452679456872154,0.5919300659006445,openai,o3-mini
o3-mini,llm,energy_futures,CSIRO NSW,0.5137461949351705,0.44509732613854414,openai,o3-mini
o3-mini,llm,energy_futures,CSIRO WA,0.6110993846692634,0.33833542839369174,openai,o3-mini
o3-mini,llm,fnqcj,FNQCJ,-0.09018033965416017,0.3935419688289775,openai,o3-mini
o3-mini,llm,forestera,Forest Lay Citizen,0.3080855479477953,0.504641388085419,openai,o3-mini
o3-mini,llm,forestera,Forest Stakeholder,0.6849704944965687,0.5948061731954828,openai,o3-mini
o3-mini,llm,fremantle,Fremantle,0.06853998691388274,0.12247530032688692,openai,o3-mini
o3-mini,llm,swiss_health,CA,0.446892861547586,0.3088621115569359,openai,o3-mini
o3-mini,llm,uppsala_speaks,Activate,0.33068202289425375,0.21871984557101523,openai,o3-mini
o3-mini,llm,uppsala_speaks,Standard,0.08976743110927043,0.1814096161410353,openai,o3-mini
o3-mini,llm,valsamoggia,Valsamoggia,-0.18762823938885653,0.37605151550166416,openai,o3-mini
o3-mini,llm,zh_uster,USTER,0.3307113909863384,0.44194393396827425,openai,o3-mini
o3-mini,llm,zh_winterthur,Winterthur,0.5246717479339873,0.6575797659701103,openai,o3-mini
o3-mini,llm,zukunft,Zukunft,0.5236489334614467,0.5781236068003089,openai,o3-mini
qwen-max,llm,acp,Citizen Parliamentarian,-0.022473543508749083,-0.004175394809338852,qwen,qwen-max
qwen-max,llm,auscj,HGE Deliberative Group,-0.6423268038160779,-0.5399614887032405,qwen,qwen-max
qwen-max,llm,bep,BEP,0.5327407245690554,0.3594529871880805,qwen,qwen-max
qwen-max,llm,biobanking_mayo_ubc,Mayo,0.39161428157908396,0.30773908607255185,qwen,qwen-max
qwen-max,llm,biobanking_mayo_ubc,UBC Bio,0.3319972178391781,0.19938053710507345,qwen,qwen-max
qwen-max,llm,biobanking_wa,WA Citizens,0.4533464042043689,0.45281163037341093,qwen,qwen-max
qwen-max,llm,biobanking_wa,WA Stakeholder,0.4281195692382209,0.3716894057246388,qwen,qwen-max
qwen-max,llm,ccps,CCPS ACT Deliberative,0.4298592191769426,0.6189677077006521,qwen,qwen-max
qwen-max,llm,ds_aargau,Aargau,0.2962880412103468,0.19017375317520102,qwen,qwen-max
qwen-max,llm,ds_bellinzona,Bellinzona,0.24269138553723923,0.584179620413332,qwen,qwen-max
qwen-max,llm,energy_futures,CSIRO NSW,0.04625653462184598,0.3279577548504518,qwen,qwen-max
qwen-max,llm,energy_futures,CSIRO WA,0.2171967740443388,0.32516166400269486,qwen,qwen-max
qwen-max,llm,fnqcj,FNQCJ,-0.02418002827809118,0.08458668642238572,qwen,qwen-max
qwen-max,llm,forestera,Forest Lay Citizen,0.36512448872641334,0.6180169017322367,qwen,qwen-max
qwen-max,llm,forestera,Forest Stakeholder,0.4150097809439681,0.5391643612258525,qwen,qwen-max
qwen-max,llm,fremantle,Fremantle,0.005342776986192677,-0.0012653417730475467,qwen,qwen-max
qwen-max,llm,swiss_health,CA,0.33842891808968356,0.2980716287698603,qwen,qwen-max
qwen-max,llm,uppsala_speaks,Activate,0.37648534525777855,0.418469775339787,qwen,qwen-max
qwen-max,llm,uppsala_speaks,Standard,0.36344108573673384,0.3289356342297126,qwen,qwen-max
qwen-max,llm,valsamoggia,Valsamoggia,0.42581236392648636,0.24741960739808608,qwen,qwen-max
qwen-max,llm,zh_uster,USTER,0.6311219004533337,0.5797005734843397,qwen,qwen-max
qwen-max,llm,zh_winterthur,Winterthur,0.4433435295631991,0.583024207702565,qwen,qwen-max
qwen-max,llm,zukunft,Zukunft,0.5886022688121715,0.5848826056539126,qwen,qwen-max
qwen-plus,llm,acp,Citizen Parliamentarian,0.005940267924845033,0.06401680622273694,qwen,qwen-plus
qwen-plus,llm,auscj,HGE Deliberative Group,-0.6120642262548768,-0.47349505993372987,qwen,qwen-plus
qwen-plus,llm,bep,BEP,0.31780158697028105,0.28501277355272486,qwen,qwen-plus
qwen-plus,llm,biobanking_mayo_ubc,Mayo,0.40307311511799093,0.11315594043993728,qwen,qwen-plus
qwen-plus,llm,biobanking_mayo_ubc,UBC Bio,0.2575193960008253,0.07605882379551683,qwen,qwen-plus
qwen-plus,llm,biobanking_wa,WA Citizens,0.4046639881996803,0.3747460617214735,qwen,qwen-plus
qwen-plus,llm,biobanking_wa,WA Stakeholder,0.45585275075570997,0.44752089736339196,qwen,qwen-plus
qwen-plus,llm,ccps,CCPS ACT Deliberative,0.5446113275341629,0.5675937626070282,qwen,qwen-plus
qwen-plus,llm,ds_aargau,Aargau,0.2606156773945969,0.17332858146885674,qwen,qwen-plus
qwen-plus,llm,ds_bellinzona,Bellinzona,0.36470222883828973,0.5418780820402415,qwen,qwen-plus
qwen-plus,llm,energy_futures,CSIRO NSW,0.3883370702619904,0.29493612338686886,qwen,qwen-plus
qwen-plus,llm,energy_futures,CSIRO WA,0.4642222789324686,0.27550081896292355,qwen,qwen-plus
qwen-plus,llm,fnqcj,FNQCJ,-0.5333088311321226,-0.1599173264221978,qwen,qwen-plus
qwen-plus,llm,forestera,Forest Lay Citizen,0.4303843967450385,0.5154678932982362,qwen,qwen-plus
qwen-plus,llm,forestera,Forest Stakeholder,0.4063448784736514,0.48113843551245555,qwen,qwen-plus
qwen-plus,llm,fremantle,Fremantle,0.25796811432681355,-0.0863317899589155,qwen,qwen-plus
qwen-plus,llm,swiss_health,CA,0.3610663247920407,0.3045224114058516,qwen,qwen-plus
qwen-plus,llm,uppsala_speaks,Activate,0.42823884523894296,0.37975742607804974,qwen,qwen-plus
qwen-plus,llm,uppsala_speaks,Standard,0.4076513403742752,0.3418795185290047,qwen,qwen-plus
qwen-plus,llm,valsamoggia,Valsamoggia,0.4462512766660911,0.0940328164031178,qwen,qwen-plus
qwen-plus,llm,zh_uster,USTER,0.5823832238064033,0.491206953540799,qwen,qwen-plus
qwen-plus,llm,zh_winterthur,Winterthur,0.4073269018557055,0.46032632653934696,qwen,qwen-plus
qwen-plus,llm,zukunft,Zukunft,0.5533493420512967,0.5481856825416002,qwen,qwen-plus
qwen-turbo,llm,acp,Citizen Parliamentarian,0.039059177782780674,-0.0135027401654115,qwen,qwen-turbo
qwen-turbo,llm,auscj,HGE Deliberative Group,-0.28082433501404147,-0.17554758738610698,qwen,qwen-turbo
qwen-turbo,llm,bep,BEP,0.2967482294718702,-0.1303043611120961,qwen,qwen-turbo
qwen-turbo,llm,biobanking_mayo_ubc,Mayo,0.2938882356196153,0.02196362127222265,qwen,qwen-turbo
qwen-turbo,llm,biobanking_mayo_ubc,UBC Bio,0.2457455135079396,0.06868510857583761,qwen,qwen-turbo
qwen-turbo,llm,biobanking_wa,WA Citizens,0.4526530489288745,0.16172817311527526,qwen,qwen-turbo
qwen-turbo,llm,biobanking_wa,WA Stakeholder,0.5012305506956836,0.19014253636117015,qwen,qwen-turbo
qwen-turbo,llm,ccps,CCPS ACT Deliberative,0.3590504866190569,0.05779072048849478,qwen,qwen-turbo
qwen-turbo,llm,ds_aargau,Aargau,0.3344306832734101,0.07579873596249749,qwen,qwen-turbo
qwen-turbo,llm,ds_bellinzona,Bellinzona,0.2671057781001307,0.3294031007428811,qwen,qwen-turbo
qwen-turbo,llm,energy_futures,CSIRO NSW,0.4461439204611517,0.29211373976412414,qwen,qwen-turbo
qwen-turbo,llm,energy_futures,CSIRO WA,0.5651500960539271,0.33004092792547285,qwen,qwen-turbo
qwen-turbo,llm,fnqcj,FNQCJ,-0.5901070537613009,-0.07462467622224368,qwen,qwen-turbo
qwen-turbo,llm,forestera,Forest Lay Citizen,0.41631772114305354,0.2693473002265183,qwen,qwen-turbo
qwen-turbo,llm,forestera,Forest Stakeholder,0.6838788379540162,0.20826567676263888,qwen,qwen-turbo
qwen-turbo,llm,fremantle,Fremantle,-0.5238945049104848,-0.05961640301133788,qwen,qwen-turbo
qwen-turbo,llm,swiss_health,CA,0.2922283208908698,0.20499360206367612,qwen,qwen-turbo
qwen-turbo,llm,uppsala_speaks,Activate,0.5211936611010939,0.31495258881221994,qwen,qwen-turbo
qwen-turbo,llm,uppsala_speaks,Standard,0.4891603646227407,0.202675549767782,qwen,qwen-turbo
qwen-turbo,llm,valsamoggia,Valsamoggia,0.06241051567843536,-0.07090714256784841,qwen,qwen-turbo
qwen-turbo,llm,zh_uster,USTER,0.5653163843925058,0.36920660195313,qwen,qwen-turbo
qwen-turbo,llm,zh_winterthur,Winterthur,0.37806317098442177,-0.05295912224315116,qwen,qwen-turbo
qwen-turbo,llm,zukunft,Zukunft,0.557672034050289,0.3207687947438772,qwen,qwen-turbo
qwen1.5-72b-chat,llm,acp,Citizen Parliamentarian,-0.0030610768136000166,0.0012655574697308133,qwen,qwen1.5-72b-chat
qwen1.5-72b-chat,llm,auscj,HGE Deliberative Group,-0.50149118895084,-0.2752816252136685,qwen,qwen1.5-72b-chat
qwen1.5-72b-chat,llm,bep,BEP,0.6137254597434154,0.1591677584126919,qwen,qwen1.5-72b-chat
qwen1.5-72b-chat,llm,biobanking_mayo_ubc,Mayo,0.11828421733642824,0.10992519486430075,qwen,qwen1.5-72b-chat
qwen1.5-72b-chat,llm,biobanking_mayo_ubc,UBC Bio,0.24401303853097578,0.15150034221464176,qwen,qwen1.5-72b-chat
qwen1.5-72b-chat,llm,biobanking_wa,WA Citizens,0.35972432900617735,0.25742906177079244,qwen,qwen1.5-72b-chat
qwen1.5-72b-chat,llm,biobanking_wa,WA Stakeholder,0.5644575725009544,0.338830738057516,qwen,qwen1.5-72b-chat
qwen1.5-72b-chat,llm,ccps,CCPS ACT Deliberative,0.3028898207987629,-0.07467264311976445,qwen,qwen1.5-72b-chat
qwen1.5-72b-chat,llm,ds_aargau,Aargau,0.35484822689625073,-0.03979219485134407,qwen,qwen1.5-72b-chat
qwen1.5-72b-chat,llm,ds_bellinzona,Bellinzona,0.43403816607158396,0.21882106486846367,qwen,qwen1.5-72b-chat
qwen1.5-72b-chat,llm,energy_futures,CSIRO NSW,0.6020850588579676,0.183136694954571,qwen,qwen1.5-72b-chat
qwen1.5-72b-chat,llm,energy_futures,CSIRO WA,0.36903246971578807,0.3265711351905929,qwen,qwen1.5-72b-chat
qwen1.5-72b-chat,llm,fnqcj,FNQCJ,-0.09159061610496211,6.500814689310038e-4,qwen,qwen1.5-72b-chat
qwen1.5-72b-chat,llm,forestera,Forest Lay Citizen,0.3410937599154946,0.3501535493621511,qwen,qwen1.5-72b-chat
qwen1.5-72b-chat,llm,forestera,Forest Stakeholder,0.49933694950494867,0.40222713515218417,qwen,qwen1.5-72b-chat
qwen1.5-72b-chat,llm,fremantle,Fremantle,0.17896796265259507,0.06502372868085564,qwen,qwen1.5-72b-chat
qwen1.5-72b-chat,llm,swiss_health,CA,0.2778958326980119,0.22160211271338165,qwen,qwen1.5-72b-chat
qwen1.5-72b-chat,llm,uppsala_speaks,Activate,0.39314804712164353,0.2988425856616871,qwen,qwen1.5-72b-chat
qwen1.5-72b-chat,llm,uppsala_speaks,Standard,0.2444365754001423,0.15622765710069422,qwen,qwen1.5-72b-chat
qwen1.5-72b-chat,llm,valsamoggia,Valsamoggia,0.39689657082054763,0.0017304086327113073,qwen,qwen1.5-72b-chat
qwen1.5-72b-chat,llm,zh_uster,USTER,0.44085351159267194,0.13511359882292098,qwen,qwen1.5-72b-chat
qwen1.5-72b-chat,llm,zh_winterthur,Winterthur,0.47920233532036227,0.2905232966252695,qwen,qwen1.5-72b-chat
qwen1.5-72b-chat,llm,zukunft,Zukunft,0.5452227827798348,0.394022874024234,qwen,qwen1.5-72b-chat
qwen2-72b-instruct,llm,acp,Citizen Parliamentarian,-0.2731678071286193,0.03725869909348167,qwen,qwen2-72b-instruct
qwen2-72b-instruct,llm,auscj,HGE Deliberative Group,-0.6093791517449011,-0.16184693686692048,qwen,qwen2-72b-instruct
qwen2-72b-instruct,llm,bep,BEP,0.45778703203948234,0.21633849686965387,qwen,qwen2-72b-instruct
qwen2-72b-instruct,llm,biobanking_mayo_ubc,Mayo,0.3769580606253482,0.14563556942305947,qwen,qwen2-72b-instruct
qwen2-72b-instruct,llm,biobanking_mayo_ubc,UBC Bio,0.3202075095863628,0.16262794632132566,qwen,qwen2-72b-instruct
qwen2-72b-instruct,llm,biobanking_wa,WA Citizens,0.4821113558521919,0.15530657349005064,qwen,qwen2-72b-instruct
qwen2-72b-instruct,llm,biobanking_wa,WA Stakeholder,0.3068276241199488,0.23954074470354697,qwen,qwen2-72b-instruct
qwen2-72b-instruct,llm,ccps,CCPS ACT Deliberative,0.47151669232748095,-0.20868577592552004,qwen,qwen2-72b-instruct
qwen2-72b-instruct,llm,ds_aargau,Aargau,-0.17597404551553664,-0.16872805816528777,qwen,qwen2-72b-instruct
qwen2-72b-instruct,llm,ds_bellinzona,Bellinzona,0.31744390005615175,0.21286648730132965,qwen,qwen2-72b-instruct
qwen2-72b-instruct,llm,energy_futures,CSIRO NSW,0.25888011458378335,-0.026949022329678756,qwen,qwen2-72b-instruct
qwen2-72b-instruct,llm,energy_futures,CSIRO WA,0.18097221981578526,0.09813245253971642,qwen,qwen2-72b-instruct
qwen2-72b-instruct,llm,fnqcj,FNQCJ,-0.08552882472491996,0.11738193403733366,qwen,qwen2-72b-instruct
qwen2-72b-instruct,llm,forestera,Forest Lay Citizen,0.12937263793050957,0.2630710426503412,qwen,qwen2-72b-instruct
qwen2-72b-instruct,llm,forestera,Forest Stakeholder,0.557041038524621,0.16808801544789406,qwen,qwen2-72b-instruct
qwen2-72b-instruct,llm,fremantle,Fremantle,-0.18718261478815668,-0.01639242386121761,qwen,qwen2-72b-instruct
qwen2-72b-instruct,llm,swiss_health,CA,0.33479961879373366,0.23255901251956965,qwen,qwen2-72b-instruct
qwen2-72b-instruct,llm,uppsala_speaks,Activate,0.5180305538452377,0.20502195494614575,qwen,qwen2-72b-instruct
qwen2-72b-instruct,llm,uppsala_speaks,Standard,0.3088548551255901,0.13341370776198,qwen,qwen2-72b-instruct
qwen2-72b-instruct,llm,valsamoggia,Valsamoggia,0.41123253673925975,0.2735728816085476,qwen,qwen2-72b-instruct
qwen2-72b-instruct,llm,zh_uster,USTER,0.5294646830344862,0.0038946789724049634,qwen,qwen2-72b-instruct
qwen2-72b-instruct,llm,zh_winterthur,Winterthur,0.40207745295113595,0.1538453366116919,qwen,qwen2-72b-instruct
qwen2-72b-instruct,llm,zukunft,Zukunft,0.5896145907609669,0.22629445083938804,qwen,qwen2-72b-instruct
qwen2.5-72b-instruct,llm,acp,Citizen Parliamentarian,-0.11085316896646769,-0.002564824197430689,qwen,qwen2.5-72b-instruct
qwen2.5-72b-instruct,llm,auscj,HGE Deliberative Group,-0.6571712423769377,-0.38343492362492615,qwen,qwen2.5-72b-instruct
qwen2.5-72b-instruct,llm,bep,BEP,0.5949110931103236,0.2744030455298895,qwen,qwen2.5-72b-instruct
qwen2.5-72b-instruct,llm,biobanking_mayo_ubc,Mayo,0.3820997687578134,0.10503391333483221,qwen,qwen2.5-72b-instruct
qwen2.5-72b-instruct,llm,biobanking_mayo_ubc,UBC Bio,0.3608505435473275,0.16573443349123843,qwen,qwen2.5-72b-instruct
qwen2.5-72b-instruct,llm,biobanking_wa,WA Citizens,0.4826672568975099,0.37550748833240427,qwen,qwen2.5-72b-instruct
qwen2.5-72b-instruct,llm,biobanking_wa,WA Stakeholder,0.6044861811508488,0.35593271193664117,qwen,qwen2.5-72b-instruct
qwen2.5-72b-instruct,llm,ccps,CCPS ACT Deliberative,0.5679255072513529,0.28077776052547987,qwen,qwen2.5-72b-instruct
qwen2.5-72b-instruct,llm,ds_aargau,Aargau,0.24813069458718018,0.07619324909510336,qwen,qwen2.5-72b-instruct
qwen2.5-72b-instruct,llm,ds_bellinzona,Bellinzona,0.3846115258227729,0.46612463157470163,qwen,qwen2.5-72b-instruct
qwen2.5-72b-instruct,llm,energy_futures,CSIRO NSW,0.1315853083233285,0.23110168910432577,qwen,qwen2.5-72b-instruct
qwen2.5-72b-instruct,llm,energy_futures,CSIRO WA,0.034999735595629966,0.15887667556337062,qwen,qwen2.5-72b-instruct
qwen2.5-72b-instruct,llm,fnqcj,FNQCJ,0.12378112612395942,0.2035404237226903,qwen,qwen2.5-72b-instruct
qwen2.5-72b-instruct,llm,forestera,Forest Lay Citizen,0.2493611817067214,0.5252830596559704,qwen,qwen2.5-72b-instruct
qwen2.5-72b-instruct,llm,forestera,Forest Stakeholder,0.355929482636282,0.5043926919451553,qwen,qwen2.5-72b-instruct
qwen2.5-72b-instruct,llm,fremantle,Fremantle,3.298754903362511e-4,-0.08837710859656883,qwen,qwen2.5-72b-instruct
qwen2.5-72b-instruct,llm,swiss_health,CA,0.34551632059249027,0.25729591044706357,qwen,qwen2.5-72b-instruct
qwen2.5-72b-instruct,llm,uppsala_speaks,Activate,0.5151570568486301,0.36074344065284036,qwen,qwen2.5-72b-instruct
qwen2.5-72b-instruct,llm,uppsala_speaks,Standard,0.44331175402998424,0.2352225836485145,qwen,qwen2.5-72b-instruct
qwen2.5-72b-instruct,llm,valsamoggia,Valsamoggia,0.28175633361946706,-0.22181196191403557,qwen,qwen2.5-72b-instruct
qwen2.5-72b-instruct,llm,zh_uster,USTER,0.5708933277785717,0.46725919479549255,qwen,qwen2.5-72b-instruct
qwen2.5-72b-instruct,llm,zh_winterthur,Winterthur,0.5236679177445562,0.42352080511676254,qwen,qwen2.5-72b-instruct
qwen2.5-72b-instruct,llm,zukunft,Zukunft,0.5657073724835151,0.42686019466080033,qwen,qwen2.5-72b-instruct
qwq-plus,llm,acp,Citizen Parliamentarian,-0.18968260444206186,-0.014140277988860365,qwen,qwq-plus
qwq-plus,llm,auscj,HGE Deliberative Group,-0.6686591727839004,-0.28795042044019126,qwen,qwq-plus
qwq-plus,llm,bep,BEP,0.5892034430816959,0.1042935993021058,qwen,qwq-plus
qwq-plus,llm,biobanking_mayo_ubc,Mayo,0.344138415034976,0.28010569224445264,qwen,qwq-plus
qwq-plus,llm,biobanking_mayo_ubc,UBC Bio,0.25633433733199906,0.2549377481627584,qwen,qwq-plus
qwq-plus,llm,biobanking_wa,WA Citizens,0.2562737462290927,0.25103152610259116,qwen,qwq-plus
qwq-plus,llm,biobanking_wa,WA Stakeholder,0.28732804787067945,0.16954593814862423,qwen,qwq-plus
qwq-plus,llm,ccps,CCPS ACT Deliberative,0.49704441496816654,0.07595846468863812,qwen,qwq-plus
qwq-plus,llm,ds_aargau,Aargau,0.2812264829710607,-0.12462546949603122,qwen,qwq-plus
qwq-plus,llm,ds_bellinzona,Bellinzona,0.23121580235568273,0.22748385179471917,qwen,qwq-plus
qwq-plus,llm,energy_futures,CSIRO NSW,0.4484540815137694,0.28166594093200514,qwen,qwq-plus
qwq-plus,llm,energy_futures,CSIRO WA,0.4779489764640372,0.20424743078599647,qwen,qwq-plus
qwq-plus,llm,fnqcj,FNQCJ,-0.10118149736929882,0.17968025660225562,qwen,qwq-plus
qwq-plus,llm,forestera,Forest Lay Citizen,0.43011863736663813,0.4956626553821283,qwen,qwq-plus
qwq-plus,llm,forestera,Forest Stakeholder,0.6493535451219188,0.4944395928084759,qwen,qwq-plus
qwq-plus,llm,fremantle,Fremantle,-0.2771592342955126,-0.14660289664349183,qwen,qwq-plus
qwq-plus,llm,swiss_health,CA,0.3211252648694758,0.23503165093067185,qwen,qwq-plus
qwq-plus,llm,uppsala_speaks,Activate,0.4146378654344878,0.3773227958265074,qwen,qwq-plus
qwq-plus,llm,uppsala_speaks,Standard,0.2833202974465068,0.2828145679123519,qwen,qwq-plus
qwq-plus,llm,valsamoggia,Valsamoggia,0.09291445012719168,0.15309561181226045,qwen,qwq-plus
qwq-plus,llm,zh_uster,USTER,0.47188067907421916,0.21904253582412056,qwen,qwq-plus
qwq-plus,llm,zh_winterthur,Winterthur,0.29628525182732823,0.19642538930345135,qwen,qwq-plus
qwq-plus,llm,zukunft,Zukunft,0.5908108102109257,0.2265878788913046,qwen,qwq-plus
grok-2-1212,llm,acp,Citizen Parliamentarian,-0.04299735300063112,-0.12217657377643283,xai,grok-2-1212
grok-2-1212,llm,auscj,HGE Deliberative Group,0.03212059832487135,0.01468609285867046,xai,grok-2-1212
grok-2-1212,llm,bep,BEP,0.5934008824437289,-0.09039914353941127,xai,grok-2-1212
grok-2-1212,llm,biobanking_mayo_ubc,Mayo,0.3556780115436955,-0.011622459262091153,xai,grok-2-1212
grok-2-1212,llm,biobanking_mayo_ubc,UBC Bio,0.32630495444760577,-0.15455235867412095,xai,grok-2-1212
grok-2-1212,llm,biobanking_wa,WA Citizens,0.44809290642478117,0.00946946572406227,xai,grok-2-1212
grok-2-1212,llm,biobanking_wa,WA Stakeholder,0.48295942304259243,0.09566335458515954,xai,grok-2-1212
grok-2-1212,llm,ccps,CCPS ACT Deliberative,-0.621383290800822,-0.3503922750839661,xai,grok-2-1212
grok-2-1212,llm,ds_aargau,Aargau,0.2524473446851243,-0.18748530655016035,xai,grok-2-1212
grok-2-1212,llm,ds_bellinzona,Bellinzona,0.4364934104638074,-0.04219241529615431,xai,grok-2-1212
grok-2-1212,llm,energy_futures,CSIRO NSW,0.4960182462352314,0.04452298214567904,xai,grok-2-1212
grok-2-1212,llm,energy_futures,CSIRO WA,0.5251966469968012,0.15469998563018458,xai,grok-2-1212
grok-2-1212,llm,fnqcj,FNQCJ,-0.058016173017159,0.25669657188253653,xai,grok-2-1212
grok-2-1212,llm,forestera,Forest Lay Citizen,-0.46525281398108753,-0.1518789071728352,xai,grok-2-1212
grok-2-1212,llm,forestera,Forest Stakeholder,-0.8120131575198888,-0.18435063509739802,xai,grok-2-1212
grok-2-1212,llm,fremantle,Fremantle,0.2352703103771967,-0.08216731342530675,xai,grok-2-1212
grok-2-1212,llm,swiss_health,CA,0.39750010374602085,-0.10896096315033747,xai,grok-2-1212
grok-2-1212,llm,uppsala_speaks,Activate,0.37959167939649463,-0.036124665015911536,xai,grok-2-1212
grok-2-1212,llm,uppsala_speaks,Standard,0.3568109115593012,-0.0467158818132128,xai,grok-2-1212
grok-2-1212,llm,valsamoggia,Valsamoggia,0.36567075423176676,0.04500958191693132,xai,grok-2-1212
grok-2-1212,llm,zh_uster,USTER,0.46863973307623796,0.08037229786615736,xai,grok-2-1212
grok-2-1212,llm,zh_winterthur,Winterthur,0.33513972384118507,-0.214967240691673,xai,grok-2-1212
grok-2-1212,llm,zukunft,Zukunft,-0.17519043991120387,-0.3495765879338701,xai,grok-2-1212
grok-3-beta,llm,acp,Citizen Parliamentarian,-0.10124132304384936,0.04640966657997977,xai,grok-3-beta
grok-3-beta,llm,auscj,HGE Deliberative Group,-0.743748174181686,-0.5030536154064403,xai,grok-3-beta
grok-3-beta,llm,bep,BEP,0.5253809000922205,0.36900113363590986,xai,grok-3-beta
grok-3-beta,llm,biobanking_mayo_ubc,Mayo,0.399464273763001,0.28971906547560494,xai,grok-3-beta
grok-3-beta,llm,biobanking_mayo_ubc,UBC Bio,0.2626696156447832,0.24671111654173794,xai,grok-3-beta
grok-3-beta,llm,biobanking_wa,WA Citizens,0.47315084215461,0.5022408437222127,xai,grok-3-beta
grok-3-beta,llm,biobanking_wa,WA Stakeholder,0.4865822165325022,0.3919904750893935,xai,grok-3-beta
grok-3-beta,llm,ccps,CCPS ACT Deliberative,0.5782976284679917,0.6300458174829863,xai,grok-3-beta
grok-3-beta,llm,ds_aargau,Aargau,0.2511740192552021,0.20570922748035655,xai,grok-3-beta
grok-3-beta,llm,ds_bellinzona,Bellinzona,0.22413778491848446,0.6293631091092083,xai,grok-3-beta
grok-3-beta,llm,energy_futures,CSIRO NSW,0.4291802255155901,0.36066248068604256,xai,grok-3-beta
grok-3-beta,llm,energy_futures,CSIRO WA,0.43424459995868236,0.5275178787558227,xai,grok-3-beta
grok-3-beta,llm,fnqcj,FNQCJ,-0.09957488449040819,0.30848927181445407,xai,grok-3-beta
grok-3-beta,llm,forestera,Forest Lay Citizen,0.37853661042568554,0.6098686048824898,xai,grok-3-beta
grok-3-beta,llm,forestera,Forest Stakeholder,0.528764133556985,0.6191723939886249,xai,grok-3-beta
grok-3-beta,llm,fremantle,Fremantle,0.24626607178971383,0.14626844646994588,xai,grok-3-beta
grok-3-beta,llm,swiss_health,CA,0.34344115765924643,0.3205985462075962,xai,grok-3-beta
grok-3-beta,llm,uppsala_speaks,Activate,0.33962059735793737,0.4530024990670199,xai,grok-3-beta
grok-3-beta,llm,uppsala_speaks,Standard,0.29640231339251244,0.5092874332282735,xai,grok-3-beta
grok-3-beta,llm,valsamoggia,Valsamoggia,0.3359316520940119,0.20012230707195805,xai,grok-3-beta
grok-3-beta,llm,zh_uster,USTER,0.6002698272985658,0.5581261225327298,xai,grok-3-beta
grok-3-beta,llm,zh_winterthur,Winterthur,0.3610653269616366,0.5956930222971355,xai,grok-3-beta
grok-3-beta,llm,zukunft,Zukunft,0.5643283605376133,0.6058135629834213,xai,grok-3-beta
grok-3-mini-beta,llm,acp,Citizen Parliamentarian,-0.2897961336989907,-0.023952344195277822,xai,grok-3-mini-beta
